Name,"CAM-B3LYP/6-311G(d,p)","bhandhlyp/6-311G(d,p)","PBE1PBE/6-311G(d,p)",LSF
3ed_23b_10ea,3.4441484155693365,3.4312821795822352,2.995957268978299,3.1045709509793635
5ed_23b_6ea,3.4294790885787765,3.417569534099794,2.9232107170311137,3.1128799807678833
2ed_17b_11ea,3.4687164430385704,3.4789348653520418,3.053051222596155,3.1138939169113566
1ed_17b_6ea,3.4474998722682058,3.4341330288507486,2.9770401278628356,3.11542873189134
2ed_17b_10ea,3.4650331248461077,3.471532669048485,3.0215818364867393,3.120719613751211
3ed_7b_2ea,3.517721288106179,3.567412048843259,3.196939062204935,3.121719818670196
3ed_17b_3ea,3.5139332182538774,3.5547308260683663,3.170131034276948,3.1267451902026084
3ed_12b_3ea,3.4981712248072565,3.5462928389218904,3.116352737012888,3.126919458755264
5ed_23b_7ea,3.4895082427393502,3.4897046521752406,3.083341839211826,3.1282549426406003
1ed_23b_7ea,3.5160256161778096,3.512241195460779,3.15609140995553,3.134324137961349
7ed_17b_10ea,3.4848010399837794,3.4966915404022,3.0494472962089074,3.134708518125987
3ed_23b_2ea,3.4772763714453956,3.4810835014666304,3.017611102057403,3.1370038494565144
6ed_12b_3ea,3.4014449432380416,3.4360362282682004,2.755609578118243,3.139016926413767
7ed_17b_11ea,3.5078693995797003,3.523919387454326,3.104415677483985,3.142974395367631
6ed_23b_6ea,3.485976649679313,3.5059849413521493,2.9729003933287657,3.1636117935025774
5ed_17b_7ea,3.525622683624089,3.5305414101059966,3.0988298239595857,3.1665256009852625
3ed_17b_10ea,3.53961165236763,3.548220888938759,3.1385171835719157,3.1692574527077197
2ed_17b_2ea,3.5436578476721197,3.5849453700813214,3.140345322538186,3.173511882437502
6ed_17b_6ea,3.527829395025259,3.5599355594207287,3.083341839211826,3.1747631734373067
3ed_17b_11ea,3.5604466478807484,3.5725510791363284,3.189538169245128,3.1762297386614824
7ed_17b_2ea,3.5713163620213364,3.624979548213606,3.2086031000813238,3.182578345171656
6ed_23b_7ea,3.564028380252438,3.605899598864221,3.175814455262974,3.185502812025489
7ed_12b_2ea,3.558505292020399,3.6142025534332927,3.147519428514134,3.1889562472646107
1ed_17b_7ea,3.5745077949190787,3.577808165668614,3.1952914527209733,3.1912298227026383
2ed_12b_3ea,3.507968637709144,3.5399147964755717,2.966286520243591,3.19267628367293
5ed_12b_3ea,3.4629042506072056,3.4594262751295286,2.748524335714127,3.216149883950898
3ed_17b_2ea,3.6334771707370357,3.681809893575902,3.2993554374515823,3.225443885049147
1ed_12b_3ea,3.5307424659949556,3.533660351820775,2.9473206742190245,3.227123389036554
TPA2_12b_3ea,3.5063815011238217,3.5088620336099727,2.84657550115339,3.23372032464548
2ed_23b_6ea,3.604117872569185,3.6203227761450125,3.150398257259726,3.2432803198111397
3ed_12b_2ea,3.6495180682739154,3.6999366057690164,3.276514081272105,3.2531107244381623
7ed_17b_6ea,3.665917972084045,3.6982813506440038,3.278506567757993,3.2722991639931323
2ed_23b_7ea,3.6862975029949108,3.7184656912388765,3.343661194707909,3.2736454088692337
2ed_17b_6ea,3.6520977647260278,3.6755891452970957,3.227225240240034,3.273933782224602
7ed_23b_6ea,3.6263577061982457,3.637634223355516,3.136929226789011,3.2751062643953226
3ed_6b_7ea,3.729313546037378,3.707791627717095,3.4799111892274808,3.2769446416887584
6ed_12b_2ea,3.539005519885348,3.5679252864632214,2.817278034392303,3.283830587434811
1ed_12b_2ea,3.6395560729598717,3.652312904060052,3.1264100500666334,3.294900238583386
7ed_23b_7ea,3.7209204922953587,3.7536984744730533,3.3793823183098364,3.3028432928003273
5ed_12b_2ea,3.5952355872932102,3.6035941704662253,2.9475308518325325,3.3053196258320323
3ed_17b_6ea,3.7300988300015887,3.757338203919242,3.3757942776255803,3.315270452791407
3ed_23b_6ea,3.731108966893628,3.741127633300432,3.289901446120899,3.347327623356339
6ed_17b_7ea,3.746326940564453,3.7906479397695896,3.3325183532409586,3.3504994885361734
TPA2_12b_2ea,3.701372359205481,3.7162368629407143,3.083418510648833,3.38535500341999
2ed_12b_2ea,3.740901903814608,3.7717385145924935,3.195209116824954,3.3932025641023937
7ed_17b_7ea,3.8787473929663996,3.919946745668853,3.535574686523233,3.4383237036514114
3ed_17b_7ea,3.9261525316069665,3.9622839241330188,3.617365600097518,3.4664978175546253
2ed_17b_7ea,3.8975224078498454,3.9305082859687714,3.5113460782053245,3.4698067417735023
3ed_23b_7ea,4.033952809321801,4.046986795226593,3.7130098037412513,3.562997483341586
