,HOMO Ranks, HOMO Values,LUMO Ranks,LUMO Values,Wavelength Ranks,Wavelength Values
226,1ed_2b_8ea,-5.720624492188433,7ed_13b_10ea,-2.5188169921988433,9ed_9b_2ea,542.0825393413272
227,2ed_14b_6ea,-5.720490374085499,6ed_13b_10ea,-2.5193642655956956,9ed_14b_8ea,541.3133011970474
228,10ed_9b_8ea,-5.719751077697225,7ed_12b_3ea,-2.5196810765319966,9ed_8b_3ea,540.9864000501128
229,7ed_7b_1ea,-5.719227736629125,6ed_6b_11ea,-2.5213161698695385,3ed_26b_1ea,540.9113149492752
230,2ed_17b_1ea,-5.717363459020535,2ed_17b_3ea,-2.5230744300445833,6ed_20b_2ea,540.7066915866102
231,7ed_25b_3ea,-5.716853504593286,1ed_11b_10ea,-2.5234497484437224,9ed_21b_9ea,540.1081755919867
232,2ed_21b_5ea,-5.7166772058068105,3ed_14b_2ea,-2.5236936646103043,7ed_20b_8ea,539.6389883714097
233,3ed_2b_11ea,-5.715494888195542,2ed_7b_10ea,-2.529571616839642,2ed_20b_10ea,539.2161044909005
234,7ed_2b_8ea,-5.71478741699144,7ed_21b_7ea,-2.5307263466508223,3ed_10b_4ea,539.2135215008898
235,1ed_4b_2ea,-5.714184766458731,1ed_23b_11ea,-2.5314797842516534,6ed_8b_1ea,539.1341443130046
236,6ed_8b_8ea,-5.713940775781934,10ed_10b_11ea,-2.5316956677582603,6ed_9b_2ea,538.4480576447049
237,3ed_6b_8ea,-5.712814025495056,10ed_7b_5ea,-2.5318442581002505,2ed_9b_8ea,538.3793095341152
238,1ed_8b_3ea,-5.711600641385681,5ed_7b_10ea,-2.532138829628741,9ed_8b_10ea,538.32649775064
239,2ed_1b_1ea,-5.711499862236266,9ed_17b_6ea,-2.5324732119686004,11ed_21b_4ea,538.2779148712569
240,2ed_21b_9ea,-5.711270775572457,6ed_6b_5ea,-2.532879555477329,1ed_1b_7ea,537.9625495062392
241,7ed_7b_2ea,-5.711220260150537,9ed_11b_6ea,-2.533377298760185,5ed_26b_4ea,537.9081144252235
242,2ed_23b_8ea,-5.708115066464803,7ed_9b_6ea,-2.5351482706874724,1ed_26b_4ea,537.6255120796073
243,7ed_20b_8ea,-5.707888503950835,7ed_6b_11ea,-2.537865199066476,5ed_20b_3ea,537.2529376338548
244,1ed_5b_3ea,-5.707422750968114,5ed_6b_2ea,-2.540070738809529,5ed_20b_11ea,537.2356508099217
245,3ed_11b_3ea,-5.7061424336544855,10ed_13b_2ea,-2.540716138833525,9ed_22b_2ea,537.1010252514332
246,2ed_1b_6ea,-5.705858283055137,1ed_11b_5ea,-2.5422626331994893,11ed_22b_11ea,536.9631119605613
247,3ed_8b_10ea,-5.705832520153931,10ed_10b_5ea,-2.542590288686333,10ed_20b_2ea,536.5816723031239
248,7ed_25b_1ea,-5.705674911605204,1ed_23b_5ea,-2.5458980356769567,2ed_10b_4ea,536.0139500585793
249,2ed_12b_1ea,-5.704953802065827,3ed_10b_10ea,-2.546932399453185,10ed_6b_4ea,535.8873607597134
250,3ed_25b_9ea,-5.702462373098239,3ed_7b_2ea,-2.5494119468715586,9ed_21b_3ea,535.4822655799018
251,1ed_14b_3ea,-5.702350986755029,6ed_9b_6ea,-2.5528987590070367,11ed_22b_10ea,535.4725863120519
252,2ed_7b_10ea,-5.701825624925941,3ed_12b_8ea,-2.556059782857371,6ed_9b_10ea,535.4632885222178
253,6ed_22b_4ea,-5.700474332886082,9ed_11b_2ea,-2.5593804332473016,9ed_10b_8ea,535.381644903432
254,7ed_8b_6ea,-5.700057074564294,9ed_3b_7ea,-2.5599723771068357,11ed_9b_11ea,534.8536522964733
255,10ed_17b_8ea,-5.700050001900835,9ed_10b_6ea,-2.5608831907514347,1ed_20b_6ea,534.6156285602092
256,3ed_7b_5ea,-5.699253624418822,1ed_17b_10ea,-2.5624801488322464,3ed_9b_1ea,534.2262462944142
257,2ed_17b_4ea,-5.698275389256224,7ed_6b_5ea,-2.5649744668516266,9ed_22b_1ea,534.189439154989
258,3ed_9b_11ea,-5.697587366975937,10ed_23b_3ea,-2.5660660211957174,10ed_8b_5ea,534.11496033084
259,7ed_11b_1ea,-5.695750621335117,11ed_23b_2ea,-2.5670915992701664,11ed_6b_4ea,533.7474894772371
260,10ed_21b_8ea,-5.695692022869244,7ed_8b_7ea,-2.569284427260977,9ed_26b_1ea,533.7328815456656
261,6ed_12b_8ea,-5.694761778978723,2ed_10b_10ea,-2.569698622870634,7ed_9b_8ea,533.6807183105442
262,3ed_10b_8ea,-5.694308905645212,6ed_21b_6ea,-2.570277854977925,11ed_9b_2ea,533.4513907565715
263,1ed_13b_4ea,-5.692595922607957,3ed_7b_5ea,-2.5719409809754405,7ed_8b_1ea,533.372410564854
264,1ed_7b_1ea,-5.692584556728095,1ed_11b_2ea,-2.573358323604674,1ed_20b_10ea,532.7527744235167
265,2ed_1b_3ea,-5.691377486596112,7ed_13b_11ea,-2.575761241849928,9ed_8b_2ea,532.5113337620247
266,7ed_12b_8ea,-5.691063028184725,5ed_6b_10ea,-2.576385336066963,7ed_9b_2ea,532.3767429113636
267,2ed_14b_11ea,-5.6907005785012625,9ed_25b_7ea,-2.576569069216069,1ed_10b_4ea,532.3012583197744
268,6ed_13b_8ea,-5.689639751038143,6ed_11b_9ea,-2.576763071974527,11ed_9b_3ea,531.768676249621
269,7ed_14b_1ea,-5.688872419293247,10ed_6b_11ea,-2.5772524128497305,11ed_22b_3ea,531.6441313683177
270,7ed_22b_11ea,-5.688836300892671,2ed_6b_2ea,-2.5792459951366413,5ed_10b_4ea,531.6214894894823
271,1ed_7b_4ea,-5.6887395632652344,6ed_13b_2ea,-2.580534927982931,9ed_21b_10ea,531.5857358947873
272,7ed_17b_3ea,-5.688013150128958,1ed_11b_11ea,-2.580689503224149,6ed_3b_8ea,530.5461808515204
273,2ed_11b_2ea,-5.687472380898031,6ed_13b_11ea,-2.581551720355602,7ed_8b_9ea,530.5313002152017
274,1ed_7b_2ea,-5.68735922548826,2ed_7b_11ea,-2.583259516815799,3ed_6b_4ea,530.4938046729311
275,6ed_22b_1ea,-5.687059415792646,5ed_10b_11ea,-2.583803989410101,11ed_11b_4ea,530.4119063851351
276,2ed_11b_11ea,-5.686890441364056,5ed_21b_7ea,-2.5847370424625096,5ed_20b_7ea,530.3559275354045
277,7ed_21b_4ea,-5.686348913447062,7ed_20b_7ea,-2.585779066692604,5ed_26b_1ea,530.3291848111722
278,3ed_25b_10ea,-5.68603167558862,9ed_17b_2ea,-2.585860747164101,3ed_20b_11ea,530.2826274964384
279,3ed_20b_11ea,-5.685860680399043,2ed_8b_7ea,-2.592060369981055,2ed_8b_9ea,530.039724666269
280,10ed_1b_8ea,-5.684268428823871,10ed_13b_10ea,-2.5921110253429647,10ed_20b_7ea,529.4118223369053
281,1ed_20b_8ea,-5.683792572036209,2ed_7b_2ea,-2.5929380996673017,1ed_20b_11ea,529.180115136248
282,2ed_13b_9ea,-5.682524379288511,10ed_17b_3ea,-2.59314519747213,6ed_8b_8ea,529.137317089967
283,3ed_6b_10ea,-5.682073275021562,5ed_2b_6ea,-2.5932511762002015,5ed_9b_9ea,528.9645890618448
284,7ed_21b_3ea,-5.681813625248499,9ed_6b_6ea,-2.5945479611474207,7ed_11b_4ea,528.8217640192962
285,3ed_25b_5ea,-5.681753006021639,7ed_14b_9ea,-2.594726451351084,2ed_9b_3ea,528.7526163521787
286,7ed_24b_7ea,-5.6802150596959375,3ed_2b_6ea,-2.59494831975692,1ed_26b_1ea,528.734958869365
287,1ed_22b_1ea,-5.680147116111189,10ed_11b_9ea,-2.595278584399251,2ed_6b_4ea,528.6951599272171
288,2ed_3b_8ea,-5.678448781789706,10ed_6b_5ea,-2.596079876559441,10ed_9b_5ea,528.5302005285145
289,3ed_17b_9ea,-5.677880987582649,2ed_2b_6ea,-2.596683406923305,11ed_14b_4ea,528.1119447364445
290,3ed_1b_3ea,-5.677647604099649,3ed_8b_7ea,-2.6001827391639627,9ed_2b_8ea,528.022491317701
291,7ed_24b_9ea,-5.67742483141323,7ed_13b_2ea,-2.60047151744029,11ed_9b_1ea,528.0001757886985
292,2ed_2b_6ea,-5.677113655837753,9ed_12b_3ea,-2.60131130351687,10ed_8b_8ea,527.967950559938
293,1ed_22b_4ea,-5.677103552032812,2ed_14b_10ea,-2.6013385942230576,2ed_8b_8ea,526.7234870950793
294,2ed_13b_10ea,-5.677030304851167,5ed_7b_11ea,-2.601890727271224,6ed_2b_4ea,526.5950257533083
295,2ed_2b_4ea,-5.674790190918261,3ed_10b_2ea,-2.602496316483852,5ed_9b_8ea,526.3847929983499
296,2ed_8b_11ea,-5.674355504433645,3ed_10b_11ea,-2.6035276878104665,11ed_8b_1ea,526.3043824202203
297,6ed_4b_1ea,-5.672986532536533,11ed_11b_6ea,-2.6044813047160464,10ed_26b_1ea,526.1942244644414
298,6ed_21b_3ea,-5.672044922766151,10ed_14b_10ea,-2.605131564391357,1ed_9b_9ea,525.675331110328
299,1ed_7b_11ea,-5.671390998125453,2ed_6b_10ea,-2.607007581445866,1ed_6b_4ea,525.5092609230115
300,3ed_3b_3ea,-5.670303397380632,6ed_2b_10ea,-2.607332244483096,9ed_13b_4ea,525.2904868633728
301,7ed_17b_4ea,-5.669905839677087,10ed_14b_5ea,-2.607395419950186,9ed_11b_8ea,525.2700104064779
302,1ed_14b_4ea,-5.669905839677087,3ed_5b_2ea,-2.608342118355688,9ed_21b_11ea,525.1765980613528
303,2ed_6b_8ea,-5.66877706862922,3ed_23b_3ea,-2.6085851009214194,6ed_2b_8ea,524.9011734551345
304,7ed_25b_2ea,-5.668464882673249,5ed_23b_3ea,-2.608618184879771,2ed_8b_5ea,524.6544127515292
305,2ed_9b_3ea,-5.6681024329897856,7ed_13b_5ea,-2.6095144195704263,7ed_9b_3ea,524.0378708361498
306,10ed_11b_8ea,-5.66791779946493,5ed_10b_2ea,-2.61106783243647,11ed_22b_2ea,523.8016748638119
307,2ed_12b_5ea,-5.667369705876117,1ed_8b_7ea,-2.6112106295262945,11ed_8b_3ea,523.7968618604303
308,1ed_13b_1ea,-5.667196941619978,11ed_17b_6ea,-2.611790986881499,3ed_8b_5ea,523.4127135041651
309,7ed_25b_10ea,-5.666899152685353,6ed_11b_3ea,-2.6118104254867576,3ed_9b_2ea,522.9363124541534
310,7ed_7b_11ea,-5.666390208638598,11ed_10b_6ea,-2.612274151210411,11ed_22b_1ea,522.9318018168639
311,3ed_2b_10ea,-5.664206672410577,1ed_17b_11ea,-2.6141666144205646,9ed_7b_8ea,522.6175659593462
312,1ed_5b_1ea,-5.663516629369303,3ed_6b_11ea,-2.614455392696891,9ed_22b_6ea,522.6124839453471
313,7ed_14b_2ea,-5.662846035251844,11ed_3b_7ea,-2.614624546892053,9ed_13b_8ea,522.0173072322577
314,7ed_14b_4ea,-5.662728838320099,9ed_23b_5ea,-2.614635199795532,9ed_17b_4ea,521.890085655295
315,3ed_13b_5ea,-5.662160033732548,2ed_7b_5ea,-2.6165091580012776,6ed_8b_3ea,521.6065916912052
316,3ed_14b_9ea,-5.66175944488752,3ed_11b_3ea,-2.61660355022502,1ed_8b_5ea,520.6480052138883
317,1ed_23b_8ea,-5.66133208276079,10ed_20b_7ea,-2.6176194089968394,1ed_20b_2ea,520.3228797580753
318,2ed_1b_11ea,-5.661210592612639,11ed_12b_3ea,-2.618678812983428,10ed_9b_8ea,520.2255603095657
319,3ed_8b_9ea,-5.660881988874334,3ed_6b_2ea,-2.618697317987837,6ed_7b_4ea,520.061857500042
320,2ed_2b_1ea,-5.6598004504124795,1ed_10b_10ea,-2.6190249734746804,6ed_4b_3ea,520.0382931729241
321,7ed_12b_3ea,-5.6597198788729495,6ed_14b_9ea,-2.622628033947583,6ed_13b_4ea,519.2584370215333
322,2ed_24b_4ea,-5.659297820343117,2ed_10b_11ea,-2.6246414381338785,6ed_11b_4ea,519.1354800849817
323,2ed_2b_2ea,-5.659278119724874,1ed_17b_5ea,-2.6247132076556845,3ed_8b_8ea,518.9558568528229
324,7ed_13b_4ea,-5.65814732791602,9ed_23b_11ea,-2.6260995251753307,7ed_3b_8ea,518.8439836471049
325,2ed_7b_5ea,-5.658120302939891,11ed_23b_10ea,-2.628066942003967,9ed_21b_2ea,517.9939893625941
326,2ed_24b_1ea,-5.6574385946369965,9ed_11b_10ea,-2.6281194645675776,9ed_21b_1ea,517.9117000321237
327,7ed_17b_1ea,-5.657385048073594,5ed_13b_11ea,-2.628959250644158,9ed_3b_8ea,517.8838588709099
328,2ed_11b_9ea,-5.657237543329809,9ed_17b_10ea,-2.6314214183060365,9ed_2b_4ea,517.8471373917375
329,1ed_14b_1ea,-5.656648531132376,9ed_7b_6ea,-2.631465155167868,10ed_11b_4ea,517.8279544294163
330,1ed_21b_4ea,-5.65662074747018,2ed_14b_5ea,-2.6320142957664205,2ed_9b_11ea,517.6193374682031
331,3ed_14b_10ea,-5.655881199387481,3ed_13b_10ea,-2.6330019302312038,11ed_21b_11ea,517.590356173197
332,3ed_23b_4ea,-5.6558092142807554,6ed_17b_8ea,-2.6331808037289948,6ed_4b_2ea,517.2272954210882
333,1ed_9b_3ea,-5.65505526917671,5ed_7b_2ea,-2.633210895237733,6ed_17b_4ea,516.8136305836988
334,6ed_11b_8ea,-5.6544483254275955,5ed_10b_5ea,-2.6342850698253284,2ed_9b_1ea,516.5888094118998
335,1ed_24b_8ea,-5.653831529567968,2ed_10b_2ea,-2.6348186978690875,9ed_10b_5ea,516.5117608556318
336,2ed_12b_4ea,-5.653742874984484,1ed_6b_2ea,-2.6354631642922324,5ed_9b_5ea,516.4711933038641
337,3ed_1b_1ea,-5.65212006030006,3ed_10b_5ea,-2.6356040941803562,7ed_8b_8ea,515.9891448986091
338,1ed_2b_3ea,-5.651718968066178,10ed_24b_6ea,-2.6367287324827986,6ed_4b_1ea,515.9094007759179
339,3ed_8b_5ea,-5.651348183644334,6ed_20b_7ea,-2.6375520724037345,11ed_21b_9ea,515.8766585496277
340,7ed_8b_7ea,-5.6509142558457865,5ed_6b_11ea,-2.6425270630894016,10ed_22b_8ea,515.7758888783409
341,3ed_25b_2ea,-5.650644753962209,5ed_6b_5ea,-2.6436283367361217,5ed_8b_5ea,515.5898830838823
342,1ed_22b_11ea,-5.6505076047177925,5ed_24b_6ea,-2.6439928105847184,5ed_6b_4ea,515.5451524827104
343,2ed_22b_5ea,-5.64896460648962,6ed_3b_6ea,-2.646526939415466,7ed_2b_4ea,515.3329259748258
344,1ed_22b_6ea,-5.648700915194582,2ed_14b_2ea,-2.646799079889085,2ed_9b_10ea,515.296100872208
345,7ed_13b_1ea,-5.648085129715447,7ed_2b_10ea,-2.646899265364992,9ed_9b_6ea,515.1773854647272
346,7ed_22b_2ea,-5.6478120933015346,5ed_11b_9ea,-2.6506397129696806,1ed_20b_7ea,515.0348704403057
347,7ed_21b_11ea,-5.647114725902376,11ed_25b_7ea,-2.6509245651955435,11ed_8b_2ea,515.0012350804757
348,7ed_22b_9ea,-5.64668837415614,2ed_21b_2ea,-2.652959825495522,9ed_3b_4ea,514.0459655249746
349,6ed_22b_3ea,-5.646470905066618,1ed_7b_10ea,-2.6532874809823657,9ed_22b_7ea,513.833991793897
350,1ed_13b_2ea,-5.646318600114789,10ed_23b_9ea,-2.654007451330717,1ed_9b_5ea,513.6428764573507
351,7ed_9b_8ea,-5.645753330057576,2ed_5b_2ea,-2.654072877293634,10ed_8b_1ea,513.4532167498959
352,1ed_22b_3ea,-5.644579854176326,3ed_6b_10ea,-2.654546322319917,9ed_11b_9ea,513.4163070164365
353,10ed_2b_8ea,-5.644228770372726,7ed_21b_6ea,-2.654946680929417,2ed_20b_7ea,513.1419919726944
354,1ed_6b_8ea,-5.644145419386137,2ed_10b_5ea,-2.6563786025125946,2ed_9b_2ea,512.9791860657058
355,10ed_12b_1ea,-5.642841108237864,5ed_17b_3ea,-2.6567965325256524,9ed_17b_8ea,512.7783065162151
356,6ed_22b_6ea,-5.641231176805438,1ed_6b_10ea,-2.656992977427002,1ed_9b_8ea,512.6077771581512
357,6ed_4b_2ea,-5.64114479467737,9ed_11b_5ea,-2.657214654185774,7ed_3b_4ea,512.5205289059529
358,7ed_22b_10ea,-5.64024258614347,10ed_13b_11ea,-2.6585871347052623,2ed_9b_9ea,512.4359414337383
359,2ed_3b_3ea,-5.639910951263685,2ed_6b_11ea,-2.660302783266389,9ed_14b_5ea,512.0957067112627
360,1ed_7b_9ea,-5.639333053251686,2ed_23b_3ea,-2.6629855024391262,3ed_9b_3ea,511.8259548375496
361,2ed_2b_11ea,-5.636651938856775,3ed_14b_9ea,-2.664119668397135,11ed_6b_8ea,511.771300197266
362,2ed_24b_3ea,-5.635950529935639,10ed_26b_7ea,-2.6658882228159992,7ed_22b_4ea,511.77063473726
363,3ed_9b_10ea,-5.635745688800901,6ed_24b_6ea,-2.666957346105217,9ed_11b_1ea,511.71829590290423
364,1ed_21b_3ea,-5.635494122071792,7ed_11b_8ea,-2.6677505945174143,5ed_22b_8ea,511.6632423042078
365,3ed_20b_7ea,-5.63485964635491,1ed_9b_6ea,-2.6695789486596277,10ed_22b_4ea,511.6389353312179
366,1ed_5b_2ea,-5.633390905688877,5ed_14b_10ea,-2.672378491110979,3ed_11b_4ea,511.3652018184324
367,10ed_22b_4ea,-5.632393980288529,2ed_13b_10ea,-2.6738821822159626,1ed_8b_8ea,510.8671011124619
368,1ed_8b_4ea,-5.6321840872513205,11ed_17b_2ea,-2.6751176588977916,9ed_11b_5ea,510.75703598038456
369,6ed_7b_3ea,-5.63199212936858,2ed_14b_11ea,-2.675437462283707,2ed_8b_1ea,510.7091491091649
370,3ed_2b_9ea,-5.631619324185747,10ed_9b_2ea,-2.677063769919469,6ed_6b_8ea,510.3211624005873
371,1ed_7b_10ea,-5.631198024341983,7ed_9b_2ea,-2.67938108164276,6ed_8b_10ea,510.2208419149983
372,2ed_10b_8ea,-5.63090781145967,6ed_12b_9ea,-2.682123792185909,6ed_22b_5ea,510.1831105319616
373,2ed_24b_11ea,-5.630574914504963,11ed_23b_11ea,-2.6827336907431287,7ed_8b_3ea,510.1572592568977
374,2ed_9b_1ea,-5.630390784368962,3ed_9b_6ea,-2.683652164841593,7ed_9b_1ea,509.97246771923886
375,3ed_23b_1ea,-5.630333954969649,11ed_23b_5ea,-2.6838446836924774,6ed_8b_2ea,509.9115700180212
376,7ed_13b_2ea,-5.6300237897746666,9ed_6b_2ea,-2.68503063026031,3ed_3b_4ea,509.85559655774955
377,1ed_14b_2ea,-5.6291379990231025,7ed_11b_9ea,-2.685426129218495,2ed_3b_4ea,509.43561366225725
378,2ed_20b_1ea,-5.628288578366541,1ed_10b_11ea,-2.685505942488293,6ed_6b_9ea,509.2684500820976
379,1ed_14b_11ea,-5.6278958208710375,10ed_14b_11ea,-2.686106672049606,11ed_22b_6ea,508.883089511729
380,1ed_10b_8ea,-5.626564229449422,1ed_23b_3ea,-2.6865702061261962,5ed_11b_4ea,508.69839730196117
381,5ed_15b_3ea,-5.626437435704375,9ed_13b_6ea,-2.686640300093365,11ed_21b_3ea,508.4984213720016
382,1ed_22b_5ea,-5.626297255318476,1ed_2b_6ea,-2.6870445847533286,3ed_3b_8ea,508.22220724423863
383,7ed_8b_4ea,-5.626175006484257,5ed_23b_9ea,-2.6892663790049633,6ed_22b_4ea,508.1482623600028
384,10ed_7b_3ea,-5.625983048601516,10ed_2b_10ea,-2.689630302546837,11ed_17b_4ea,508.1463916278378
385,7ed_12b_4ea,-5.625397067545565,10ed_13b_5ea,-2.6910027830663252,3ed_20b_6ea,507.8453158465428
386,7ed_23b_8ea,-5.6253528661010375,9ed_17b_5ea,-2.6924180668467956,7ed_13b_4ea,507.59031235992114
387,3ed_7b_9ea,-5.624791385871373,9ed_17b_11ea,-2.694297076350919,6ed_10b_8ea,506.44291715301955
388,2ed_23b_4ea,-5.624479451609829,6ed_12b_8ea,-2.6950639676577794,2ed_20b_2ea,506.3138246877908
389,7ed_9b_3ea,-5.624278651997068,5ed_14b_11ea,-2.6960020720085662,10ed_9b_3ea,506.2431570220518
390,1ed_3b_8ea,-5.624254909856848,3ed_13b_11ea,-2.6962071109646306,11ed_13b_4ea,506.1019844254642
391,3ed_11b_6ea,-5.624112457015534,1ed_10b_2ea,-2.696317949344017,11ed_10b_5ea,505.79215870054907
392,2ed_11b_10ea,-5.624057900071636,10ed_3b_6ea,-2.6971665211223756,2ed_8b_3ea,505.5630867257435
393,2ed_8b_7ea,-5.623499702677883,1ed_24b_6ea,-2.6987567523501723,6ed_8b_11ea,505.48880532582876
394,7ed_2b_3ea,-5.622808649256115,9ed_11b_11ea,-2.700139143819354,7ed_8b_11ea,505.2444005095532
395,2ed_14b_10ea,-5.622413112313556,7ed_6b_3ea,-2.7002479233499757,11ed_21b_2ea,505.13699983832726
396,3ed_3b_1ea,-5.622341127206832,10ed_10b_3ea,-2.700329603821474,7ed_9b_11ea,504.8936103697296
397,10ed_22b_1ea,-5.622228730483129,2ed_6b_5ea,-2.70161554421815,2ed_14b_4ea,504.8629547298797
398,1ed_17b_4ea,-5.622020858206907,6ed_9b_10ea,-2.703808563856023,6ed_15b_1ea,504.38029965699064
399,2ed_20b_6ea,-5.621880677821009,9ed_24b_6ea,-2.705070205996126,5ed_8b_1ea,504.27035597823374
400,2ed_17b_9ea,-5.621545760105314,5ed_7b_5ea,-2.7081048789122804,11ed_2b_8ea,504.0010119256959
401,2ed_24b_6ea,-5.6214891824004285,10ed_9b_10ea,-2.708256653350947,10ed_9b_1ea,503.9821654794235
402,7ed_8b_1ea,-5.621343191425991,3ed_23b_9ea,-2.7092710035807275,1ed_22b_4ea,503.9691424772639
403,1ed_17b_3ea,-5.6211431504992975,10ed_7b_3ea,-2.7103920991268318,9ed_10b_1ea,503.9218148925559
404,2ed_25b_8ea,-5.620556159062852,7ed_3b_6ea,-2.7120679368765916,9ed_21b_6ea,503.8401583924103
405,2ed_36b_9ea,-5.619957550052119,7ed_14b_3ea,-2.712403252817301,2ed_4b_3ea,503.8295359652114
406,7ed_13b_11ea,-5.619787565243036,11ed_7b_6ea,-2.713157624018981,11ed_7b_4ea,503.79895241877955
407,5ed_12b_4ea,-5.619554688751675,5ed_20b_7ea,-2.715143545852027,10ed_17b_4ea,503.76677562686257
408,6ed_21b_1ea,-5.61917051768898,9ed_8b_7ea,-2.715473068540571,11ed_7b_8ea,503.6895999266432
409,7ed_8b_2ea,-5.61865677343418,3ed_13b_2ea,-2.717026289759551,9ed_6b_1ea,503.59998627991723
410,1ed_22b_9ea,-5.618502196026936,2ed_11b_9ea,-2.7187153895682776,9ed_2b_5ea,503.59600346606936
411,6ed_5b_3ea,-5.617659596339407,10ed_12b_8ea,-2.7190073519412814,7ed_9b_10ea,503.54893359564153
412,3ed_3b_11ea,-5.617221878713308,11ed_17b_10ea,-2.7193456603316046,11ed_22b_7ea,503.08305276397107
413,7ed_5b_2ea,-5.616192117748295,6ed_6b_3ea,-2.720696835044135,11ed_3b_8ea,502.9988478376223
414,1ed_21b_6ea,-5.6159332266613005,6ed_2b_2ea,-2.7208435581844235,9ed_9b_7ea,502.947013760716
415,1ed_21b_1ea,-5.614635481184846,1ed_7b_11ea,-2.7211059793554133,11ed_2b_4ea,502.916162636179
416,1ed_8b_1ea,-5.614396794104946,1ed_6b_11ea,-2.7214968103093478,9ed_3b_5ea,502.78300329425196
417,3ed_6b_6ea,-5.613736303792431,6ed_25b_6ea,-2.7235137572519807,10ed_3b_8ea,502.73289928900033
418,3ed_6b_5ea,-5.6134036585321505,5ed_26b_7ea,-2.726520397508161,10ed_2b_4ea,502.7282172975779
419,1ed_21b_11ea,-5.612918456625613,6ed_7b_3ea,-2.727197756242594,11ed_14b_9ea,502.72353426975724
420,1ed_22b_10ea,-5.612862889301223,7ed_2b_5ea,-2.7276429769618398,3ed_8b_3ea,502.7137448890983
421,1ed_17b_1ea,-5.611653798408251,2ed_24b_6ea,-2.7283992153652212,11ed_3b_4ea,502.3140696339102
422,2ed_9b_4ea,-5.611537611856999,6ed_9b_2ea,-2.73001094404704,2ed_3b_8ea,502.23389297007856
423,3ed_25b_7ea,-5.611301452529729,2ed_20b_7ea,-2.7311763267617004,11ed_10b_1ea,502.1698864444054
424,6ed_14b_3ea,-5.61117465878468,10ed_7b_9ea,-2.7313140725531464,3ed_2b_4ea,502.1434059064691
425,10ed_7b_4ea,-5.611049127114553,7ed_2b_11ea,-2.732177606579576,6ed_21b_4ea,502.0174273414331
426,5ed_7b_8ea,-5.60971728399851,9ed_23b_3ea,-2.732323396119015,7ed_2b_8ea,502.0139241324015
427,2ed_8b_10ea,-5.609475314082702,10ed_6b_9ea,-2.7324845065661854,2ed_17b_4ea,501.8486970269404
428,2ed_24b_10ea,-5.60946900010531,6ed_11b_8ea,-2.7368240081775497,11ed_11b_8ea,501.84562017629924
429,7ed_14b_11ea,-5.608069213404521,6ed_2b_5ea,-2.7370096085283557,7ed_8b_10ea,501.7698170903548
430,3ed_2b_5ea,-5.606842442654295,5ed_2b_10ea,-2.7371641837695733,7ed_17b_4ea,501.5528873170876
431,3ed_11b_4ea,-5.606832338849354,7ed_24b_6ea,-2.7382946153241807,10ed_21b_4ea,501.53330662845866
432,2ed_23b_1ea,-5.605727058247281,3ed_13b_5ea,-2.7389059977889736,9ed_23b_8ea,501.331967707694
433,2ed_25b_6ea,-5.605545707558335,1ed_23b_9ea,-2.7389854277646446,7ed_14b_4ea,501.1985681401764
434,1ed_13b_10ea,-5.60516153649564,10ed_21b_6ea,-2.740329133670373,2ed_22b_5ea,501.057521624914
435,1ed_8b_11ea,-5.604719777347565,2ed_13b_11ea,-2.7403825898348337,2ed_2b_4ea,500.8789220201881
436,3ed_3b_4ea,-5.604519988115298,6ed_21b_5ea,-2.7425055155055382,9ed_10b_3ea,500.82046388139474
437,10ed_7b_1ea,-5.604380818109892,9ed_7b_2ea,-2.7430129780910235,11ed_6b_5ea,500.7993261153446
438,1ed_7b_5ea,-5.603711234372929,11ed_6b_2ea,-2.7430606410033196,11ed_6b_9ea,500.7860977629796
439,7ed_25b_5ea,-5.6036516255265605,11ed_10b_10ea,-2.743103444264301,2ed_4b_2ea,500.7646869667101
440,2ed_2b_10ea,-5.603512455521156,10ed_6b_3ea,-2.74357483044182,6ed_10b_1ea,500.72590731026287
441,1ed_2b_1ea,-5.603070696373081,5ed_3b_6ea,-2.7452962722551106,7ed_8b_2ea,500.7077219202167
442,2ed_20b_2ea,-5.602941881867045,10ed_25b_6ea,-2.7455043036607893,11ed_21b_1ea,500.51981543874035
443,2ed_20b_3ea,-5.602486736078118,1ed_26b_7ea,-2.7464083904523737,5ed_22b_4ea,500.4531604269377
444,7ed_7b_10ea,-5.602223803469148,5ed_25b_6ea,-2.747161636406141,7ed_9b_6ea,500.30561836749587
445,1ed_22b_2ea,-5.601996230574685,5ed_14b_5ea,-2.7474571415354827,2ed_10b_8ea,500.1778176871413
446,7ed_25b_9ea,-5.601973750509386,1ed_7b_2ea,-2.7481812295813617,9ed_8b_6ea,499.8714163455318
447,1ed_24b_4ea,-5.601631760130232,3ed_24b_6ea,-2.7496490359254424,7ed_10b_8ea,499.83211551902457
448,7ed_21b_10ea,-5.601492590124826,2ed_23b_9ea,-2.7501376102123927,6ed_15b_3ea,499.79193792499944
449,7ed_9b_1ea,-5.601374382812586,5ed_13b_2ea,-2.751174224484448,11ed_13b_8ea,499.40917587016975
450,2ed_1b_2ea,-5.601364027313218,1ed_13b_10ea,-2.7518186909075935,10ed_9b_10ea,499.3376897952075
451,3ed_17b_5ea,-5.601089728824384,3ed_20b_7ea,-2.752372691157461,2ed_2b_8ea,499.1718471973538
